"id","timestamp","in_count","out_count","net_flow","current_vehicles","parking_percentage","api_feels_like","api_humidity","api_clouds","api_temperature","board_temperature","is_raining","pir_in_trigger","raw_ultrasonic_in_us","ultrasonic_in_cm","raw_lidar_in_analog","pir_out_trigger","raw_ultrasonic_out_us","ultrasonic_out_cm","raw_lidar_out_analog","lidar_in_cm","lidar_out_cm"
"813","2026-04-05 18:55:54","0","4","-4","19","8.56","43.05","70","37","34.97","37.8","0","0","0","0","0","0","7058","121.69","1234","0","19.89"
"814","2026-04-05 19:05:42","0","2","-2","17","7.66","43.79","74","45","34.97","36.5","0","1","0","0","0","2","7531","129.86","1490","0","21.69"
"815","2026-04-05 19:15:42","1","1","0","17","7.66","39.43","59","13","33.97","36.5","0","0","5964","102.83","1428","0","5349","92.23","1328","19.59","13.65"
"816","2026-04-05 19:33:37","0","1","-1","16","7.21","42.05","74","78","33.97","36.5","0","0","0","0","0","1","5081","87.62","1382","0","24.62"
"817","2026-04-05 19:43:37","0","0","0","16","7.21","40.3","64","25","33.97","36.5","0","0","0","0","0","0","0","0","0","0","0"
"818","2026-04-05 19:53:37","0","0","0","16","7.21","41.35","70","13","33.97","36.5","0","0","0","0","0","0","0","0","0","0","0"
"819","2026-04-05 20:03:37","1","1","0","16","7.21","38.9","63","35","33.2","36.5","0","0","5694","98.18","1094","0","7322","126.25","980","22.33","20.47"
"820","2026-04-05 20:13:37","0","4","-4","12","5.41","36.65","61","33","31.97","36.2","0","0","0","0","0","8","5812","100.22","1247","0","13.69"
"821","2026-04-05 20:23:37","0","0","0","12","5.41","36.81","62","19","31.97","36.2","0","0","0","0","0","0","0","0","0","0","0"
"822","2026-04-05 20:33:37","0","3","-3","9","4.05","37.16","50","26","33.5","36.2","0","0","0","0","0","0","6851","118.13","1073","0","23.7"
"823","2026-04-05 20:43:38","0","0","0","9","4.05","33.5","50","12","30.97","36.2","0","0","0","0","0","0","0","0","0","0","0"
"824","2026-04-05 20:57:49","1","3","-2","7","3.15","36.75","72","40","30.97","36.2","0","0","6444","111.11","1434","0","6257","107.88","882","22.37","15.48"
"825","2026-04-05 21:07:49","0","1","-1","6","2.7","33.65","51","26","30.97","36","0","0","0","0","0","1","7424","128.01","1075","0","23.71"
"826","2026-04-05 21:26:24","1","0","1","7","3.15","34.02","50","26","31.33","35.8","0","0","4740","81.74","850","1","0","0","0","23.22","0"
"827","2026-04-05 21:36:24","1","2","-1","6","2.7","37.34","76","44","30.97","35.8","0","0","6719","115.85","1415","0","6021","103.82","842","12.15","18.94"
"828","2026-04-05 21:46:24","1","2","-1","5","2.25","35.57","64","18","30.97","35.8","0","0","5579","96.19","832","0","6821","117.62","1274","18.44","16.99"
"829","2026-04-05 21:56:24","0","0","0","5","2.25","35.54","55","14","31.85","35.8","0","0","0","0","0","0","0","0","0","0","0"
"830","2026-04-05 22:06:24","0","0","0","5","2.25","35.13","59","38","31.17","35.5","0","0","0","0","0","1","0","0","0","0","0"
"831","2026-04-05 22:16:24","0","0","0","5","2.25","37.37","74","78","31.17","35.5","0","0","0","0","0","0","0","0","0","0","0"
"832","2026-04-05 22:26:24","0","0","0","5","2.25","35.44","65","37","30.79","35.5","0","0","0","0","0","0","0","0","0","0","0"
"833","2026-04-05 22:36:24","0","0","0","5","2.25","36.7","77","55","30.49","35.5","0","0","0","0","0","0","0","0","0","0","0"
"834","2026-04-05 22:46:24","0","0","0","5","2.25","35.7","70","13","30.49","35.5","0","0","0","0","0","0","0","0","0","0","0"
"835","2026-04-05 22:56:24","0","0","0","5","2.25","34.55","62","13","30.49","35.5","0","0","0","0","0","0","0","0","0","0","0"
"836","2026-04-05 23:06:24","0","0","0","5","2.25","36.01","75","74","30.24","35.5","0","0","0","0","0","0","0","0","0","0","0"
"837","2026-04-05 23:18:54","0","0","0","5","2.25","35.3","70","17","30.24","35.5","0","0","0","0","0","0","0","0","0","0","0"
"838","2026-04-05 23:28:54","0","0","0","5","2.25","36.03","75","59","30.25","35.5","0","0","0","0","0","0","0","0","0","0","0"
"839","2026-04-05 23:38:53","0","0","0","5","2.25","32.91","53","14","30.25","35.5","0","0","0","0","0","0","0","0","0","0","0"
"840","2026-04-05 23:48:53","0","0","0","5","2.25","34.79","65","25","30.37","35.5","0","0","0","0","0","0","0","0","0","0","0"
"841","2026-04-05 23:58:53","0","0","0","5","2.25","35.22","68","32","30.37","35.5","0","0","0","0","0","0","0","0","0","0","0"
"842","2026-04-06 00:08:55","0","0","0","5","2.25","34.87","73","70","29.7","35.5","0","0","0","0","0","0","0","0","0","0","0"
"843","2026-04-06 00:18:53","0","0","0","5","2.25","33.36","62","31","29.7","35.5","0","0","0","0","0","0","0","0","0","0","0"
"844","2026-04-06 00:28:54","0","0","0","5","2.25","33.6","72","52","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"845","2026-04-06 00:38:54","0","0","0","5","2.25","31.89","59","16","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"846","2026-04-06 00:48:54","0","0","0","5","2.25","33.47","71","75","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"847","2026-04-06 00:58:54","0","0","0","5","2.25","32.81","66","20","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"848","2026-04-06 01:08:54","0","0","0","5","2.25","31.89","59","22","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"849","2026-04-06 01:18:53","0","0","0","5","2.25","30.97","52","28","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"850","2026-04-06 01:28:53","0","0","0","5","2.25","30.71","50","21","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"851","2026-04-06 01:38:54","0","0","0","5","2.25","34.39","78","42","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"852","2026-04-06 01:48:54","0","0","0","5","2.25","34.26","77","49","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"853","2026-04-06 01:58:53","0","0","0","5","2.25","34.26","77","56","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"854","2026-04-06 02:08:54","0","0","0","5","2.25","32.02","60","27","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"855","2026-04-06 02:18:54","0","0","0","5","2.25","33.34","70","33","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"856","2026-04-06 02:28:54","0","0","0","5","2.25","34.26","77","66","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"857","2026-04-06 02:38:54","0","0","0","5","2.25","32.53","75","58","28.03","35.5","0","0","0","0","0","0","0","0","0","0","0"
"858","2026-04-06 02:48:54","0","0","0","5","2.25","30.66","60","23","28.03","35.5","0","0","0","0","0","0","0","0","0","0","0"
"859","2026-04-06 02:58:54","0","0","0","5","2.25","31.89","59","16","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"860","2026-04-06 03:08:53","0","0","0","5","2.25","33.73","73","45","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"861","2026-04-06 03:18:54","0","0","0","5","2.25","32.15","61","13","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"862","2026-04-06 03:28:54","0","0","0","5","2.25","34.39","78","69","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"863","2026-04-06 03:38:54","0","0","0","5","2.25","29.54","51","13","28.03","35.5","0","0","0","0","0","0","0","0","0","0","0"
"864","2026-04-06 03:48:53","0","0","0","5","2.25","32.03","71","49","28.03","35.5","0","0","0","0","0","0","0","0","0","0","0"
"865","2026-04-06 03:58:54","0","0","0","5","2.25","31.63","57","21","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"866","2026-04-06 04:08:54","0","0","0","5","2.25","32.15","61","20","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"867","2026-04-06 04:18:54","0","0","0","5","2.25","31.76","58","12","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"868","2026-04-06 04:28:54","0","0","0","5","2.25","33.47","71","78","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"869","2026-04-06 04:38:54","0","0","0","5","2.25","34.26","77","52","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"870","2026-04-06 04:48:54","0","0","0","5","2.25","33.73","73","61","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"871","2026-04-06 04:58:54","0","0","0","5","2.25","31.63","57","21","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"872","2026-04-06 05:08:54","0","0","0","5","2.25","30.84","51","33","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"873","2026-04-06 05:18:54","0","0","0","5","2.25","31.36","55","29","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"874","2026-04-06 05:28:54","0","0","0","5","2.25","34.52","79","70","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"875","2026-04-06 05:38:54","0","0","0","5","2.25","30.74","56","32","28.44","35.5","0","0","0","0","0","0","0","0","0","0","0"
"876","2026-04-06 05:48:54","0","0","0","5","2.25","33.34","70","18","28.97","35.5","0","0","0","0","0","0","0","0","0","0","0"
"877","2026-04-06 05:58:54","0","1","-1","4","1.8","32.68","65","28","28.97","33.8","0","0","0","0","0","1","5943","102.48","987","0","24.46"
"878","2026-04-06 06:08:54","0","0","0","4","1.8","32.34","78","64","27.67","33.8","0","0","0","0","0","1","0","0","0","0","0"
"879","2026-04-06 06:18:54","0","0","0","4","1.8","29.66","56","36","27.67","33.8","0","0","0","0","0","0","0","0","0","0","0"
"880","2026-04-06 06:28:54","0","0","0","4","1.8","32.47","79","61","27.67","33.8","0","0","0","0","0","0","0","0","0","0","0"
"881","2026-04-06 06:38:54","0","1","-1","3","1.35","28.93","50","32","27.67","33.8","0","0","0","0","0","1","6956","119.94","1235","0","12.05"
"882","2026-04-06 06:48:54","0","0","0","3","1.35","31.37","70","36","27.67","33.8","0","0","0","0","0","2","0","0","0","0","0"
"883","2026-04-06 06:58:54","0","0","0","3","1.35","30.76","65","15","27.67","33.8","0","0","0","0","0","1","0","0","0","0","0"
"884","2026-04-06 07:08:54","5","1","4","7","3.15","32.47","79","48","27.67","33.8","0","0","7567","130.48","1424","0","6943","119.72","1354","13.39","20.78"
"885","2026-04-06 07:18:54","4","0","4","11","4.95","31.14","59","26","28.45","33.8","0","0","7715","133.02","1041","0","0","0","0","20.44","0"
"886","2026-04-06 07:28:54","3","0","3","14","6.31","31.89","65","11","28.44","33.8","0","0","5975","103.03","872","0","0","0","0","21.92","0"
"887","2026-04-06 07:38:54","2","0","2","16","7.21","34.88","70","31","29.97","33.8","0","0","6518","112.38","1413","0","0","0","0","11.97","0"
"888","2026-04-06 07:48:54","2","1","1","17","7.66","33.63","61","15","29.97","33.8","0","0","7992","137.8","1138","0","7006","120.81","1224","20.89","11.63"
"889","2026-04-06 07:58:54","3","0","3","20","9.01","32.79","55","20","29.97","33.8","0","0","4723","81.44","914","0","0","0","0","10.43","0"
"890","2026-04-06 08:08:54","5","0","5","25","11.26","35.72","76","49","29.97","33.8","0","0","5957","102.71","1327","0","0","0","0","15.68","0"
"891","2026-04-06 08:18:54","3","0","3","28","12.61","32.65","54","10","29.97","33.8","0","0","5008","86.35","1286","0","0","0","0","11.66","0"
"892","2026-04-06 08:28:54","2","1","1","29","13.06","32.37","52","17","29.97","33.8","0","0","5961","102.79","1366","0","7272","125.38","893","23.94","19.61"
"893","2026-04-06 08:38:54","3","0","3","32","14.41","38.68","74","41","31.97","33.8","0","0","6249","107.75","1196","0","0","0","0","22.08","0"
"894","2026-04-06 08:48:54","4","0","4","36","16.22","36.81","62","26","31.97","33.8","0","0","5381","92.78","1150","0","0","0","0","14.56","0"
"895","2026-04-06 08:58:54","3","0","3","39","17.57","36.96","63","15","31.97","33.8","0","0","7268","125.32","820","0","0","0","0","10.96","0"
"896","2026-04-06 09:08:54","1","0","1","40","18.02","37.9","69","10","31.97","33.8","0","0","5428","93.6","1229","0","0","0","0","18.61","0"
"897","2026-04-06 09:18:54","1","0","1","41","18.47","38.37","72","55","31.97","33.8","0","0","6215","107.16","1126","4","0","0","0","10.95","0"
"898","2026-04-06 09:28:54","1","0","1","42","18.92","38.37","72","61","31.97","33.8","0","0","6842","117.97","994","0","0","0","0","12.63","0"
"899","2026-04-06 09:38:54","0","0","0","42","18.92","35.87","56","27","31.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"900","2026-04-06 09:48:54","0","0","0","42","18.92","39.85","71","40","32.97","34.2","0","0","0","0","0","1","0","0","0","0","0"
"901","2026-04-06 09:58:54","2","0","2","44","19.82","40.02","72","57","32.97","34.2","0","0","8047","138.75","999","0","0","0","0","17.63","0"
"902","2026-04-06 10:08:54","2","0","2","46","20.72","38.7","64","13","32.97","34.2","0","0","5936","102.36","1232","2","0","0","0","15.56","0"
"903","2026-04-06 10:18:54","0","0","0","46","20.72","40.02","72","74","32.97","34.5","0","0","0","0","0","9","0","0","0","0","0"
"904","2026-04-06 10:28:54","0","3","-3","43","19.37","39.85","71","75","32.97","34.2","0","0","0","0","0","52","6641","114.51","1090","0","22.79"
"905","2026-04-06 10:38:54","0","0","0","43","19.37","40.62","54","34","35.31","34.2","0","0","0","0","0","2","0","0","0","0","0"
"906","2026-04-06 10:48:54","2","0","2","45","20.27","44.76","76","73","35.31","33","0","0","7542","130.04","1112","1","0","0","0","14.42","0"
"907","2026-04-06 10:58:54","1","0","1","46","20.72","43.1","67","19","35.33","33","0","0","7732","133.32","939","0","0","0","0","13","0"
"908","2026-04-06 11:08:54","1","1","0","46","20.72","42.57","77","50","33.97","32.8","0","0","7364","126.97","823","1","4865","83.88","1000","19.45","10.37"
"909","2026-04-06 11:18:54","0","1","-1","45","20.27","40.48","65","33","33.97","32.8","0","0","0","0","0","0","7129","122.92","1209","0","21.14"
"910","2026-04-06 11:28:54","1","0","1","46","20.72","41.35","70","33","33.97","32","0","0","6237","107.54","1037","2","0","0","0","17.98","0"
"911","2026-04-06 11:38:54","2","3","-1","45","20.27","44.29","71","75","35.58","32","0","0","7765","133.89","1059","0","7752","133.67","1285","18.31","25"
"912","2026-04-06 11:48:54","0","3","-3","42","18.92","43.34","66","32","35.58","32","0","0","0","0","0","1","7905","136.31","1279","0","22.05"
"913","2026-04-06 11:58:54","1","1","0","42","18.92","43.23","63","22","35.86","31.8","0","0","8117","139.95","1357","1","6965","120.1","1302","13.69","21.77"
"914","2026-04-06 12:08:54","1","0","1","43","19.37","41.91","54","37","36.13","32","0","0","5798","99.97","1112","3","0","0","0","20.77","0"
"915","2026-04-06 12:23:17","2","1","1","44","19.82","46.95","75","52","36.63","31.8","0","0","6457","111.33","911","2","7735","133.37","976","21.18","13.85"
"916","2026-04-06 12:33:17","0","0","0","44","19.82","43.92","60","22","36.63","32","0","0","0","0","0","1","0","0","0","0","0"
"917","2026-04-06 12:43:17","1","2","-1","43","19.37","48.44","68","20","38.26","32","0","0","7239","124.82","850","0","5421","93.47","878","22.32","13.5"
"918","2026-04-06 12:53:17","0","2","-2","41","18.47","47.99","66","17","38.26","32","0","0","0","0","0","1","4942","85.22","1474","0","11.61"
"919","2026-04-06 13:03:17","2","1","1","42","18.92","48.19","76","55","37.19","32","0","0","4762","82.11","1399","0","7321","126.23","850","18.25","10.13"
"920","2026-04-06 13:13:17","0","1","-1","41","18.47","47.98","63","11","38.63","32","0","0","0","0","0","1","6194","106.8","1012","0","17.16"
"921","2026-04-06 13:23:17","1","0","1","42","18.92","47.65","65","28","38.19","31.8","0","0","5951","102.61","1118","2","0","0","0","24.24","0"
"922","2026-04-06 13:33:17","1","1","0","42","18.92","47.7","68","35","37.85","31.8","0","0","7067","121.86","1251","0","6953","119.88","1032","23.54","16.06"
"923","2026-04-06 13:43:17","0","2","-2","40","18.02","48.13","70","13","37.85","31.5","0","0","0","0","0","1","7179","123.78","1246","0","16.61"
"924","2026-04-06 13:53:17","1","0","1","41","18.47","46.99","62","26","38.19","31.5","0","0","5201","89.68","1245","0","0","0","0","19.13","0"
"925","2026-04-06 14:03:17","0","0","0","41","18.47","47.21","63","31","38.19","31.5","0","0","0","0","0","0","0","0","0","0","0"
"926","2026-04-06 14:13:17","1","1","0","41","18.47","46.6","72","44","36.77","31.5","0","0","5733","98.85","1094","0","6695","115.44","891","24.97","14.1"
"927","2026-04-06 14:23:17","1","1","0","41","18.47","47.21","75","68","36.77","31.5","0","0","5277","90.99","1224","3","4903","84.54","930","12.35","18.47"
"928","2026-04-06 14:33:17","0","0","0","41","18.47","46.73","62","24","38.04","31.5","0","0","0","0","0","0","0","0","0","0","0"
"929","2026-04-06 14:43:17","1","0","1","42","18.92","45.6","66","37","36.9","31.5","0","0","5540","95.53","1188","0","0","0","0","18.62","0"
"930","2026-04-06 14:53:17","0","1","-1","41","18.47","48.06","78","50","36.9","31.5","0","0","0","0","0","0","7647","131.85","879","0","24.73"
"931","2026-04-06 15:03:17","0","0","0","41","18.47","48.67","75","56","37.56","31.5","0","0","0","0","0","0","0","0","0","0","0"
"932","2026-04-06 15:13:17","0","0","0","41","18.47","43.55","56","29","36.9","32.2","0","0","0","0","0","4","0","0","0","0","0"
"933","2026-04-06 15:23:17","1","0","1","42","18.92","45.6","66","18","36.9","32.2","0","0","6654","114.73","1481","0","0","0","0","12.91","0"
"934","2026-04-06 15:33:17","0","0","0","42","18.92","47.45","75","57","36.9","32.2","0","0","0","0","0","0","0","0","0","0","0"
"935","2026-04-06 15:43:17","0","0","0","42","18.92","48.04","79","65","36.78","32.2","0","0","0","0","0","0","0","0","0","0","0"
"936","2026-04-06 15:53:17","0","0","0","42","18.92","43.56","57","34","36.78","32.2","0","0","0","0","0","0","0","0","0","0","0"
"937","2026-04-06 16:03:17","0","3","-3","39","17.57","44.18","53","14","37.68","32.2","0","0","0","0","0","0","8052","138.84","1354","0","19.09"
"938","2026-04-06 16:13:17","0","1","-1","38","17.12","48.93","75","68","37.7","32.2","0","0","0","0","0","0","4960","85.52","860","0","24.14"
"939","2026-04-06 16:23:17","0","4","-4","34","15.32","50.9","77","69","38.51","32.2","0","0","0","0","0","0","6336","109.25","1412","0","22.24"
"940","2026-04-06 16:33:17","0","1","-1","33","14.86","48.22","65","17","38.51","34.5","0","0","0","0","0","1","6552","112.97","896","0","21.59"
"941","2026-04-06 16:43:17","0","4","-4","29","13.06","44.67","53","20","37.98","34.5","0","0","0","0","0","0","6203","106.95","835","0","19.85"
"942","2026-04-06 16:53:17","0","1","-1","28","12.61","49.71","76","40","38","34.5","0","0","0","0","0","2","7185","123.89","809","0","10.78"
"943","2026-04-06 17:03:17","0","2","-2","26","11.71","49.93","77","72","38","34.5","0","0","0","0","0","0","5879","101.37","1260","0","24.75"
"944","2026-04-06 17:13:17","0","3","-3","23","10.36","46.96","72","76","36.97","34.5","0","0","0","0","0","0","6932","119.52","842","0","23.59"
"945","2026-04-06 17:23:17","0","3","-3","20","9.01","45.61","60","21","37.64","34.5","0","0","0","0","0","3","6047","104.26","1448","0","14.7"
"946","2026-04-06 17:33:17","0","5","-5","15","6.76","44.33","54","32","37.64","34.5","0","0","0","0","0","0","5634","97.15","1152","0","10.93"
"947","2026-04-06 17:43:17","0","2","-2","13","5.86","45.72","73","78","36.17","34.5","0","0","0","0","0","0","7198","124.12","934","0","21.45"
"948","2026-04-06 17:53:17","0","2","-2","11","4.95","41.02","50","11","36.06","34.5","0","0","0","0","0","0","7733","133.33","1117","0","23.43"
"949","2026-04-06 18:03:17","0","5","-5","6","2.7","42.59","58","11","36.06","34.5","0","0","0","0","0","1","6948","119.8","1419","0","18.67"
"950","2026-04-06 18:13:17","0","3","-3","3","1.35","40.88","50","14","35.97","34.5","0","0","0","0","0","0","5084","87.66","1162","0","23.75"
"951","2026-04-06 18:23:17","0","0","0","0","0","42.63","59","19","35.97","34.5","0","0","0","0","0","0","0","0","0","0","0"
"952","2026-04-06 18:33:17","0","0","0","0","0","44.86","65","36","36.59","34.5","0","0","0","0","0","1","0","0","0","0","0"
"953","2026-04-06 18:43:17","1","1","0","0","0","40.46","56","12","34.97","34.5","0","0","5809","100.16","902","0","4817","83.06","1307","11.05","18.36"
"954","2026-04-06 18:53:17","0","0","0","0","0","42.13","65","30","34.97","34.5","0","0","0","0","0","0","0","0","0","0","0"
"955","2026-04-06 19:03:17","1","1","0","0","0","42.11","65","13","34.96","34.5","0","0","5702","98.32","865","0","7723","133.16","948","12.31","22.49"
"956","2026-04-06 19:13:17","0","0","0","0","0","38.74","63","21","33.1","34.5","0","0","0","0","0","0","0","0","0","0","0"
"957","2026-04-06 19:23:17","2","0","2","2","0.9","37.91","58","21","33.1","34.8","0","0","6325","109.06","1442","1","0","0","0","23.3","0"
"958","2026-04-06 19:33:17","0","2","-2","0","0","39.96","62","35","33.97","34.8","0","0","0","0","0","0","6873","118.51","1313","0","18.85"
"959","2026-04-06 19:43:20","1","0","1","1","0.45","36.22","56","20","32.2","34.8","0","0","5659","97.58","840","0","0","0","0","21.11","0"
"960","2026-04-06 19:53:17","2","3","-1","0","0","37.64","65","35","32.2","34.8","0","0","5850","100.87","878","0","7127","122.89","1470","22.12","14.05"
"961","2026-04-06 20:03:17","0","0","0","0","0","40.02","72","45","32.97","34.8","0","0","0","0","0","0","0","0","0","0","0"
"962","2026-04-06 20:13:17","0","0","0","0","0","41.08","77","44","33.11","34.8","0","0","0","0","0","0","0","0","0","0","0"
"963","2026-04-06 20:23:17","1","1","0","0","0","39.92","70","29","33.11","34.8","0","0","8107","139.79","1043","1","4978","85.84","1232","24.76","10.89"
"964","2026-04-06 20:33:17","0","0","0","0","0","40.75","75","72","33.11","34.8","0","0","0","0","0","0","0","0","0","0","0"
"965","2026-04-06 20:43:17","1","0","1","1","0.45","39.09","65","13","33.11","34.8","0","0","7012","120.9","946","0","0","0","0","14.02","0"
"966","2026-04-06 20:53:17","1","1","0","1","0.45","36.44","66","35","31.34","34.5","0","0","7944","136.97","1166","1","7454","128.52","1208","10.82","20.69"
"967","2026-04-06 21:03:17","0","1","-1","0","0","37.65","74","56","31.34","34.5","0","0","0","0","0","1","7741","133.48","1207","0","19.65"
"968","2026-04-06 21:13:17","0","0","0","0","0","37.34","76","42","30.97","34.5","0","0","0","0","0","0","0","0","0","0","0"
"969","2026-04-06 21:23:17","0","0","0","0","0","34.98","60","15","30.97","34.5","0","0","0","0","0","0","0","0","0","0","0"
"970","2026-04-06 21:33:17","1","0","1","1","0.45","34.18","51","15","31.34","34.5","0","0","7803","134.54","1486","0","0","0","0","10.8","0"
"971","2026-04-06 21:43:17","1","0","1","2","0.9","38.1","78","74","31.25","34.5","0","0","4960","85.52","1312","0","0","0","0","10.28","0"
"972","2026-04-06 21:53:17","1","0","1","3","1.35","36.15","65","16","31.25","34.5","0","0","5237","90.3","1024","0","0","0","0","19.34","0"
"973","2026-04-06 22:03:17","0","0","0","3","1.35","36.31","67","19","31.16","34.5","0","0","0","0","0","0","0","0","0","0","0"
"974","2026-04-06 22:13:17","0","0","0","3","1.35","36.3","66","35","31.25","34.5","0","0","0","0","0","0","0","0","0","0","0"
"975","2026-04-06 22:23:17","0","0","0","3","1.35","34.2","52","27","31.25","34.5","0","0","0","0","0","0","0","0","0","0","0"
"976","2026-04-06 22:33:17","0","0","0","3","1.35","35.4","60","12","31.25","34.5","0","0","0","0","0","0","0","0","0","0","0"
"977","2026-04-06 22:43:17","0","0","0","3","1.35","32.79","55","16","29.97","34.5","0","0","0","0","0","0","0","0","0","0","0"
"978","2026-04-06 22:53:17","0","0","0","3","1.35","35.86","77","62","29.97","34.5","0","0","0","0","0","0","0","0","0","0","0"
"979","2026-04-06 23:03:17","0","0","0","3","1.35","36.57","78","52","30.32","34.5","0","0","0","0","0","0","0","0","0","0","0"
"980","2026-04-06 23:13:17","0","0","0","3","1.35","34.15","61","34","30.32","34.5","0","0","0","0","0","0","0","0","0","0","0"
"981","2026-04-06 23:23:17","0","0","0","3","1.35","34.15","61","17","30.32","33.8","0","0","0","0","0","1","0","0","0","0","0"
"982","2026-04-06 23:33:17","0","0","0","3","1.35","35.71","72","56","30.32","33.8","0","0","0","0","0","1","0","0","0","0","0"
"983","2026-04-06 23:43:17","0","0","0","3","1.35","34.46","67","29","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"984","2026-04-06 23:53:17","1","0","1","4","1.8","34.46","67","17","29.97","33.8","0","0","7176","123.73","985","0","0","0","0","20.8","0"
"985","2026-04-07 00:03:17","1","0","1","5","2.25","33.77","62","35","29.97","33.8","0","0","5989","103.26","1271","0","0","0","0","10.26","0"
"986","2026-04-07 00:13:17","0","0","0","5","2.25","35.02","71","49","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"987","2026-04-07 00:23:17","0","0","0","5","2.25","36.14","79","65","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"988","2026-04-07 00:33:17","0","0","0","5","2.25","36.14","79","46","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"989","2026-04-07 00:43:17","0","0","0","5","2.25","32.37","52","21","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"990","2026-04-07 00:53:17","0","0","0","5","2.25","34.6","68","35","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"991","2026-04-07 01:03:17","0","0","0","5","2.25","36.12","79","55","29.96","33.8","0","0","0","0","0","0","0","0","0","0","0"
"992","2026-04-07 01:13:17","0","0","0","5","2.25","35.15","69","10","30.23","33.8","0","0","0","0","0","0","0","0","0","0","0"
"993","2026-04-07 01:23:17","0","0","0","5","2.25","33.03","54","29","30.23","33.8","0","0","0","0","0","0","0","0","0","0","0"
"994","2026-04-07 01:33:17","0","0","0","5","2.25","35.02","71","66","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"995","2026-04-07 01:43:18","0","0","0","5","2.25","33.91","63","33","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"996","2026-04-07 01:53:17","0","0","0","5","2.25","34.88","70","33","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"997","2026-04-07 02:03:17","0","0","0","5","2.25","32.23","51","16","29.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"998","2026-04-07 02:13:17","0","0","0","5","2.25","33.07","68","17","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"999","2026-04-07 02:23:17","0","0","0","5","2.25","34.13","76","59","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1000","2026-04-07 02:33:17","0","0","0","5","2.25","32.28","62","37","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1001","2026-04-07 02:43:17","0","0","0","5","2.25","34.39","78","72","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1002","2026-04-07 02:53:17","0","0","0","5","2.25","33.99","75","59","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1003","2026-04-07 03:03:17","0","0","0","5","2.25","34.52","79","41","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1004","2026-04-07 03:13:17","0","0","0","5","2.25","33.21","69","11","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1005","2026-04-07 03:23:17","0","0","0","5","2.25","34.39","78","73","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1006","2026-04-07 03:33:17","0","0","0","5","2.25","32.68","65","23","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1007","2026-04-07 03:43:17","0","0","0","5","2.25","31.89","59","31","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1008","2026-04-07 03:53:17","0","0","0","5","2.25","31.89","59","31","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
"1009","2026-04-07 04:03:17","0","0","0","5","2.25","32.81","66","26","28.97","33.8","0","0","0","0","0","0","0","0","0","0","0"
